data_owner;location_code;location_name;xy;dups;modelNames;station_name;descriptive_name;What to do?
IMR;eu_M260;M260;0.01_58.25;FALSE;NA;M260;M260;
IMR;eu_M363;M363;0.01_59.27;FALSE;NA;M363;M363;
IMR;eu_M362;M362;-0.01_59.27;FALSE;NA;M362;M362;
IMR;eu_M401;M401;0.01_59.29;FALSE;NA;M401;M401;
IMR;eu_M400;M400;-0.01_59.29;FALSE;NA;M400;M400;
IMR;eu_M534;M534;-0.01_60.01;FALSE;NA;M534;M534;
IMR;eu_M565;M565;0.01_60.33;FALSE;NA;M565;M565;
MSS;eu_J12;J12;-0.0102_59.2745;FALSE;NA;J12;J12;
IMR;eu_M402;M402;0.07_59.29;FALSE;NA;M402;M402;
IMR;eu_M609;M609;0.07_60.75;FALSE;NA;M609;M609;
IMR;eu_M608;M608;-0.07_60.75;FALSE;NA;M608;M608;
IMR;eu_M217;M217;-0.09_57.99;FALSE;NA;M217;M217;
IMR;eu_M610;M610;0.09_60.75;FALSE;NA;M610;M610;
IMR;eu_M607;M607;-0.09_60.75;FALSE;NA;M607;M607;
IMR;eu_M216;M216;-0.11_57.99;FALSE;NA;M216;M216;
RBINS;eu_C5018000;C5018000;-0.1367_49.545;FALSE;NA;C5018000;C5018000;
RBINS;eu_C5015000;C5015000;-0.1617_49.3733;FALSE;NA;C5015000;C5015000;
RBINS;eu_C5016000;C5016000;-0.1633_49.43;FALSE;NA;C5016000;C5016000;
RBINS;eu_C5019000;C5019000;-0.1633_49.5867;FALSE;NA;C5019000;C5019000;
RBINS;eu_C5017000;C5017000;-0.1667_49.4833;FALSE;NA;C5017000;C5017000;
RBINS;eu_C5021000;C5021000;-0.17_49.6967;FALSE;NA;C5021000;C5021000;
RBINS;eu_C5022000;C5022000;-0.17_49.75;FALSE;NA;C5022000;C5022000;
IMR;eu_M19;M19;0.23_56.99;FALSE;NA;M19;M19;
IMR;eu_M18;M18;-0.23_56.99;FALSE;NA;M18;M18;
IMR;eu_M64;M64;0.23_57.01;FALSE;NA;M64;M64;
IMR;eu_M63;M63;-0.23_57.01;FALSE;NA;M63;M63;
IMR;eu_M545;M545;-0.25_60.05;FALSE;NA;M545;M545;
IMR;eu_M611;M611;0.25_60.75;FALSE;NA;M611;M611;
IMR;eu_M606;M606;-0.25_60.75;FALSE;NA;M606;M606;
IMR;eu_M694;M694;0.25_61.25;FALSE;NA;M694;M694;
IMR;eu_M717;M717;0.25_61.75;FALSE;NA;M717;M717;
IMR;eu_M605;M605;-0.27_60.75;FALSE;NA;M605;M605;
IMR;eu_M361;M361;-0.31_59.27;FALSE;NA;M361;M361;
IMR;eu_M535;M535;0.31_60.01;FALSE;NA;M535;M535;
MSS;eu_J11;J11;-0.3283_59.2798;FALSE;NA;J11;J11;
IMR;eu_M364;M364;0.33_59.27;FALSE;NA;M364;M364;
IMR;eu_M360;M360;-0.33_59.27;FALSE;NA;M360;M360;
IMR;eu_M403;M403;0.33_59.29;FALSE;NA;M403;M403;
IMR;eu_M399;M399;-0.33_59.29;FALSE;NA;M399;M399;
IMR;eu_M519;M519;-0.33_59.99;FALSE;NA;M519;M519;
IMR;eu_M398;M398;-0.35_59.29;FALSE;NA;M398;M398;
IMR;eu_M604;M604;-0.45_60.75;FALSE;NA;M604;M604;
IMR;eu_M603;M603;-0.47_60.75;FALSE;NA;M603;M603;
IMR;eu_M342;M342;0.49_59.17;FALSE;NA;M342;M342;
IMR;eu_M664;M664;0.49_60.87;FALSE;NA;M664;M664;
IMR;eu_M261;M261;0.51_58.25;FALSE;NA;M261;M261;
IMR;eu_M301;M301;0.51_58.79;FALSE;NA;M301;M301;
IMR;eu_M453;M453;0.51_59.33;FALSE;NA;M453;M453;
IMR;eu_M479;M479;0.51_59.67;FALSE;NA;M479;M479;
IMR;eu_M483;M483;-0.53_59.73;FALSE;NA;M483;M483;
IMR;eu_M404;M404;0.55_59.29;FALSE;NA;M404;M404;
IMR;eu_M612;M612;0.57_60.75;FALSE;NA;M612;M612;
IMR;eu_M557;M557;0.59_60.23;FALSE;NA;M557;M557;
IMR;eu_M613;M613;0.59_60.75;FALSE;NA;M613;M613;
IMR;eu_M544;M544;-0.61_60.03;FALSE;NA;M544;M544;
RBINS;eu_R0102_GKSS;R0102_GKSS;-0.65_50.4167;FALSE;NA;R0102_GKSS;R0102_GKSS;
IMR;eu_M359;M359;-0.65_59.27;FALSE;NA;M359;M359;
IMR;eu_M405;M405;0.65_59.29;FALSE;NA;M405;M405;
IMR;eu_M397;M397;-0.65_59.29;FALSE;M397;M397;M397;
IMR;eu_M536;M536;0.65_60.01;FALSE;NA;M536;M536;
IMR;eu_M533;M533;-0.65_60.01;FALSE;NA;M533;M533;
IMR;eu_M602;M602;-0.65_60.75;FALSE;NA;M602;M602;
MSS;eu_J10;J10;-0.6577_59.2778;FALSE;NA;J10;J10;
IMR;eu_M20;M20;0.67_56.99;FALSE;NA;M20;M20;
IMR;eu_M65;M65;0.67_57.01;FALSE;NA;M65;M65;
IMR;eu_M406;M406;0.67_59.29;FALSE;NA;M406;M406;
IMR;eu_M396;M396;-0.67_59.29;FALSE;NA;M396;M396;
IMR;eu_M518;M518;-0.67_59.99;FALSE;NA;M518;M518;
IMR;eu_M532;M532;-0.67_60.01;FALSE;NA;M532;M532;
IMR;eu_M559;M559;0.67_60.25;FALSE;NA;M559;M559;
IMR;eu_M601;M601;-0.67_60.75;FALSE;NA;M601;M601;
IMR;eu_M17;M17;-0.69_56.99;FALSE;NA;M17;M17;
IMR;eu_M62;M62;-0.69_57.01;FALSE;NA;M62;M62;
IMR;eu_M16;M16;-0.71_56.99;FALSE;NA;M16;M16;
IMR;eu_M61;M61;-0.71_57.01;FALSE;NA;M61;M61;
IMR;eu_M558;M558;0.71_60.23;FALSE;NA;M558;M558;
IMR;eu_M298;M298;0.75_58.75;FALSE;NA;M298;M298;
IMR;eu_M351;M351;-0.75_59.25;FALSE;NA;M351;M351;
IMR;eu_M488;M488;0.75_59.75;FALSE;NA;M488;M488;
IMR;eu_M614;M614;0.91_60.75;FALSE;NA;M614;M614;
IMR;eu_M615;M615;0.93_60.75;FALSE;NA;M615;M615;
IMR;eu_M358;M358;-0.97_59.27;FALSE;NA;M358;M358;
IMR;eu_M395;M395;-0.97_59.29;FALSE;NA;M395;M395;
RBINS;eu_CH1;CH1;0.976_50.6507;FALSE;NA;CH1;CH1;
MSS;eu_J9;J9;-0.9888_59.279;FALSE;NA;J9;J9;
IMR;eu_M262;M262;0.99_58.25;FALSE;NA;M262;M262;
IMR;eu_M365;M365;0.99_59.27;FALSE;NA;M365;M365;
IMR;eu_M407;M407;0.99_59.29;FALSE;NA;M407;M407;
IMR;eu_M394;M394;-0.99_59.29;FALSE;M394;M394;M394;
IMR;eu_M520;M520;0.99_59.99;FALSE;NA;M520;M520;
IMR;eu_M566;M566;0.99_60.33;FALSE;NA;M566;M566;
IMR;eu_M709;M709;0.99_61.49;FALSE;NA;M709;M709;
IMR;eu_M1;M1;1.01_53.75;FALSE;NA;M1;M1;
IMR;eu_M408;M408;1.01_59.29;FALSE;NA;M408;M408;
IMR;eu_M517;M517;-1.01_59.99;FALSE;NA;M517;M517;
IMR;eu_M700;M700;1.01_61.33;FALSE;NA;M700;M700;
IMR;eu_M704;M704;1.01_61.41;FALSE;NA;M704;M704;
CEFAS;eu_TH1;TH1;1.0239_51.5234;FALSE;NA;TH1;TH1;
IMR;eu_M695;M695;1.03_61.25;FALSE;NA;M695;M695;
IMR;eu_M21;M21;1.05_56.99;FALSE;NA;M21;M21;
CEFAS;eu_DOWSING;DOWSING;1.0526_53.528;FALSE;DOWSING;DOWSING;DOWSING;
IMR;eu_M22;M22;1.13_56.99;FALSE;NA;M22;M22;
IMR;eu_M15;M15;-1.13_56.99;FALSE;NA;M15;M15;
IMR;eu_M66;M66;1.13_57.01;FALSE;NA;M66;M66;
IMR;eu_M60;M60;-1.13_57.01;FALSE;NA;M60;M60;
IMR;eu_M23;M23;1.15_56.99;FALSE;NA;M23;M23;
MSS;eu_J8;J8;-1.1635_59.2682;FALSE;NA;J8;J8;
IMR;eu_M489;M489;1.25_59.75;FALSE;NA;M489;M489;
IMR;eu_M616;M616;1.25_60.75;FALSE;NA;M616;M616;
IMR;eu_M652;M652;1.25_60.79;FALSE;NA;M652;M652;
IMR;eu_M617;M617;1.27_60.75;FALSE;NA;M617;M617;
IMR;eu_M708;M708;1.29_61.43;FALSE;NA;M708;M708;
IMR;eu_M366;M366;1.31_59.27;FALSE;NA;M366;M366;
IMR;eu_M357;M357;-1.31_59.27;FALSE;NA;M357;M357;
IMR;eu_M409;M409;1.31_59.29;FALSE;NA;M409;M409;
IMR;eu_M393;M393;-1.31_59.29;FALSE;NA;M393;M393;
IMR;eu_M521;M521;1.31_59.99;FALSE;NA;M521;M521;
MSS;eu_J7;J7;-1.3267_59.2783;FALSE;NA;J7;J7;
IMR;eu_M306;M306;1.33_58.91;FALSE;NA;M306;M306;
IMR;eu_M343;M343;1.33_59.17;FALSE;NA;M343;M343;
IMR;eu_M367;M367;1.33_59.27;FALSE;NA;M367;M367;
IMR;eu_M410;M410;1.33_59.29;FALSE;NA;M410;M410;
IMR;eu_M392;M392;-1.33_59.29;FALSE;NA;M392;M392;
IMR;eu_M487;M487;-1.33_59.75;FALSE;NA;M487;M487;
RBINS;eu_HAR;HAR;1.3667_51.9167;FALSE;NA;HAR;HAR;
IMR;eu_M696;M696;1.39_61.25;FALSE;NA;M696;M696;
RBINS;eu_TH;TH;1.4278_51.7741;FALSE;NA;TH;TH;
IMR;eu_M618;M618;1.43_60.75;FALSE;NA;M618;M618;
IMR;eu_M710;M710;1.43_61.49;FALSE;NA;M710;M710;
IFREMER;eu_SRN Somme mer 2;SRN Somme mer 2;1.4347_50.2208;FALSE;NA;SRN_Somme_mer2;SRN Somme mer 2;
IFREMER;eu_Point 3 SRN Boulogne;Point 3 SRN Boulogne;1.4514_50.7506;FALSE;NA;Point3_SRN_Boulogne;Point 3 SRN Boulogne;
RBINS;eu_TB;TB;1.4587_51.5159;FALSE;NA;TB;TB;
IFREMER;eu_At so;At so;1.4667_50.2333;FALSE;NA;At_so;At_so;
IMR;eu_M14;M14;-1.47_56.99;FALSE;NA;M14;M14;
IMR;eu_M59;M59;-1.47_57.01;FALSE;NA;M59;M59;
MSS;eu_J6;J6;-1.4987_59.2797;FALSE;NA;J6;J6;
IFREMER;eu_Point 2 SRN Boulogne;Point 2 SRN Boulogne;1.5_50.7417;FALSE;Point_2_SRN_Boulogne;Point_2_SRN_Boulogne;Point 2 SRN Boulogne;
IMR;eu_M594;M594;1.51_60.63;FALSE;NA;M594;M594;
IMR;eu_M263;M263;1.53_58.25;FALSE;NA;M263;M263;
RBINS;eu_C5029000;C5029000;1.5317_51.3933;FALSE;NA;C5029000;C5029000;
RBINS;eu_AMO_6;AMO_6;1.5333_50.9;FALSE;AMO_6;AMO_6;AMO_6;
IFREMER;eu_Point 1 Boulogne;Point 1 Boulogne;1.55_50.7417;FALSE;NA;Point1_Boulogne;Point 1 Boulogne;
IMR;eu_M480;M480;1.55_59.67;FALSE;NA;M480;M480;
IMR;eu_M24;M24;1.59_56.99;FALSE;NA;M24;M24;
IMR;eu_M67;M67;1.59_57.01;FALSE;NA;M67;M67;
IMR;eu_M619;M619;1.59_60.75;FALSE;NA;M619;M619;
IMR;eu_M25;M25;1.61_56.99;FALSE;NA;M25;M25;
IMR;eu_M68;M68;1.61_57.01;FALSE;NA;M68;M68;
IMR;eu_M391;M391;-1.61_59.29;FALSE;NA;M391;M391;
RBINS;eu_C5028000;C5028000;1.6167_51.3933;FALSE;NA;C5028000;C5028000;
IMR;eu_M356;M356;-1.63_59.27;FALSE;NA;M356;M356;
IMR;eu_M411;M411;1.63_59.29;FALSE;NA;M411;M411;
IMR;eu_M390;M390;-1.63_59.29;FALSE;NA;M390;M390;
IMR;eu_M701;M701;1.63_61.33;FALSE;NA;M701;M701;
IMR;eu_M368;M368;1.65_59.27;FALSE;NA;M368;M368;
IMR;eu_M412;M412;1.65_59.29;FALSE;NA;M412;M412;
IMR;eu_M389;M389;-1.65_59.29;FALSE;NA;M389;M389;
IMR;eu_M522;M522;1.65_59.99;FALSE;NA;M522;M522;
IMR;eu_M705;M705;1.65_61.41;FALSE;NA;M705;M705;
RBINS;eu_AMO_4;AMO_4;1.6667_51;FALSE;NA;AMO_4;AMO_4;
MSS;eu_J5;J5;-1.6685_59.2773;FALSE;NA;J5;J5;
IMR;eu_M215;M215;-1.67_57.99;FALSE;NA;M215;M215;
IMR;eu_M224;M224;-1.67_58.01;FALSE;NA;M224;M224;
RBINS;eu_AMO_5;AMO_5;1.6786_50.9834;FALSE;NA;AMO_5;AMO_5;
RBINS;eu_AMO_8;AMO_8;1.6801_51.0399;FALSE;NA;AMO_8;AMO_8;
IMR;eu_M218;M218;1.69_57.99;FALSE;NA;M218;M218;
RBINS;eu_C5027000;C5027000;1.6983_51.39;FALSE;NA;C5027000;C5027000;
IMR;eu_M225;M225;1.71_58.01;FALSE;NA;M225;M225;
IMR;eu_M26;M26;1.75_56.99;FALSE;NA;M26;M26;
IMR;eu_M352;M352;1.75_59.25;FALSE;NA;M352;M352;
IMR;eu_M486;M486;-1.75_59.75;FALSE;NA;M486;M486;
RBINS;eu_C5026000;C5026000;1.7833_51.3917;FALSE;NA;C5026000;C5026000;
MSS;eu_J4;J4;-1.7863_59.2768;FALSE;NA;J4;J4;
IMR;eu_M27;M27;1.79_56.99;FALSE;NA;M27;M27;
IMR;eu_M69;M69;1.79_57.01;FALSE;NA;M69;M69;
IMR;eu_M344;M344;1.79_59.17;FALSE;NA;M344;M344;
IMR;eu_M28;M28;1.81_56.99;FALSE;NA;M28;M28;
IMR;eu_M70;M70;1.81_57.01;FALSE;NA;M70;M70;
RBINS;eu_C5025000;C5025000;1.8667_51.3867;FALSE;NA;C5025000;C5025000;
IMR;eu_M711;M711;1.87_61.49;FALSE;NA;M711;M711;
RBINS;eu_AMO_7;AMO_7;1.9_51.1333;FALSE;NA;AMO_7;AMO_7;
IMR;eu_M620;M620;1.91_60.75;FALSE;NA;M620;M620;
MSS;eu_J3;J3;-1.927_59.2747;FALSE;NA;J3;J3;
IMR;eu_M355;M355;-1.93_59.27;FALSE;NA;M355;M355;
IMR;eu_M388;M388;-1.93_59.29;FALSE;M388;M388;M388;
IMR;eu_M485;M485;-1.93_59.75;FALSE;NA;M485;M485;
IMR;eu_M621;M621;1.93_60.75;FALSE;NA;M621;M621;
RBINS;eu_C5024000;C5024000;1.95_51.3917;FALSE;NA;C5024000;C5024000;
IMR;eu_M387;M387;-1.95_59.29;FALSE;NA;M387;M387;
IMR;eu_M622;M622;1.95_60.75;FALSE;NA;M622;M622;
IMR;eu_M413;M413;1.97_59.29;FALSE;NA;M413;M413;
IMR;eu_M414;M414;1.99_59.29;FALSE;NA;M414;M414;
IMR;eu_M523;M523;1.99_59.99;FALSE;NA;M523;M523;
IMR;eu_M567;M567;1.99_60.33;FALSE;NA;M567;M567;
RBINS;eu_C5038000;C5038000;1.9967_53;FALSE;NA;C5038000;C5038000;
RBINS;eu_AOYML<c5>G;AOYML<c5>G;10.0333_59.0333;FALSE;NA;AOYMLG;AOYMLG;
RBINS;eu_AOYMSTAV;AOYMSTAV;10.05_58.9833;FALSE;NA;AOYMSTAV;AOYMSTAV;
IMR;eu_M318;M318;10.05_58.99;FALSE;NA;M318;M318;
IMR;eu_M324;M324;10.07_59.01;FALSE;NA;M324;M324;
RBINS;eu_AOYMSVENN;AOYMSVENN;10.1333_58.95;FALSE;NA;AOYMSVENN;AOYMSVENN;
Danish MSFD database;eu_NOR5501;NOR5501;10.1658_56.708;FALSE;NA;NOR5501;NOR5501;
RBINS;eu_AHVMS05;AHVMS05;10.1683_59.0867;FALSE;NA;AHVMS05;AHVMS05;
RBINS;eu_AHVML16;AHVML16;10.1833_59.1;FALSE;NA;AHVML16;AHVML16;
Danish MSFD database;eu_ARH230902;ARH230902;10.2107_56.4739;FALSE;NA;ARH230902;ARH230902;
IMR;eu_M337;M337;10.23_59.09;FALSE;NA;M337;M337;
Danish MSFD database;eu_ARH230978;ARH230978;10.2434_56.4701;FALSE;NA;ARH230978;ARH230978;
IMR;eu_M338;M338;10.25_59.09;FALSE;NA;M338;M338;
Danish MSFD database;eu_ARH230905;ARH230905;10.2959_56.6061;FALSE;NA;ARH230905;ARH230905;
Danish MSFD database;eu_NOR4411;NOR4411;10.3085_56.9894;FALSE;NA;NOR4411;NOR4411;
PML;pml_46;701.0;-10.33_49.62;FALSE;NA;pml_46;701.0;X
PML;pml_47;714.0;-10.33_49.62;TRUE;NA;pml_47;714.0;X
PML;pml_50;730.0;-10.33_49.62;TRUE;NA;pml_50;730.0;X
PML;pml_52;749.0;-10.33_50.15;FALSE;NA;pml_52;749.0;
PML;pml_53;766.0;-10.34_50.19;FALSE;NA;pml_53;766.0;
RBINS;eu_ST6-AB-S99;ST6-AB-S99;10.3466_56.2029;FALSE;NA;ST6-AB-S99;ST6-AB-S99;
PML;pml_48;723.0;-10.35_50.08;FALSE;NA;pml_48;723.0;
PML;pml_49;726.0;-10.35_50.1;FALSE;NA;pml_49;726.0;
PML;pml_51;740.0;-10.35_50.12;FALSE;NA;pml_51;740.0;
RBINS;eu_AOYMSEGR;AOYMSEGR;10.3597_58.9867;FALSE;NA;AOYMSEGR;AOYMSEGR;
RBINS;eu_AOYMT<d8>NS;AOYMT<d8>NS;10.375_59.2717;FALSE;NA;AOYMTNS;AOYMTNS;
RBINS;eu_AOIMBLIN;AOIMBLIN;10.4242_59.6238;FALSE;NA;AOIMBLIN;AOIMBLIN;
Danish MSFD database;eu_ARH190004;ARH190004;10.442_56.6094;FALSE;NA;ARH190004;ARH190004;
IMR;eu_VT10;VT10;10.4583_59.4867;FALSE;NA;VT10;VT10;
RBINS;eu_AOYMSAND;AOYMSAND;10.4667_59.0833;FALSE;NA;AOYMSAND;AOYMSAND;
Danish MSFD database;eu_NOR3310;NOR3310;10.4692_57.5727;FALSE;NA;NOR3310;NOR3310;
IMR;eu_M455;M455;10.47_59.47;FALSE;NA;M455;M455;
RBINS;eu_AOYMBREI;AOYMBREI;10.4833_59.4667;FALSE;NA;AOYMBREI;AOYMBREI;
IMR;eu_M456;M456;10.49_59.47;FALSE;NA;M456;M456;
RBINS;eu_CCCC_19;CCCC_19;-10.5_50;FALSE;NA;CCCC_19;CCCC_19;
RBINS;eu_AOYMHORT;AOYMHORT;10.5083_59.4167;FALSE;NA;AOYMHORT;AOYMHORT;
SMHI;eu_A17;Ã…17;10.5133_58.2417;FALSE;NA;A17;A17;
Danish MSFD database;eu_NOR4410;NOR4410;10.5163_56.8667;FALSE;NA;NOR4410;NOR4410;
RBINS;eu_AOYMTOFH;AOYMTOFH;10.5333_59.5167;FALSE;NA;AOYMTOFH;AOYMTOFH;
RBINS;eu_AOYMTOFT;AOYMTOFT;10.5667_59.525;FALSE;NA;AOYMTOFT;AOYMTOFT;
IMR;eu_M494;M494;10.57_59.79;FALSE;NA;M494;M494;
IMR;eu_M495;M495;10.57_59.81;FALSE;NA;M495;M495;
RBINS;eu_CCCC_16;CCCC_16;-10.6_50.3833;FALSE;NA;CCCC_16;CCCC_16;
RBINS;eu_AOYMJ<c6>L<d8>;AOYMJ<c6>L<d8>;10.6_59.4833;FALSE;NA;AOYMJL;AOYMJL;
RBINS;eu_AOIMHOLS;AOIMHOLS;10.6_59.8833;FALSE;NA;AOIMHOLS;AOIMHOLS;
IMR;eu_M477;M477;10.61_59.63;FALSE;NA;M477;M477;
RBINS;eu_AOIMVASS;AOIMVASS;10.6132_59.8733;FALSE;NA;AOIMVASS;AOIMVASS;
IMR;eu_M478;M478;10.63_59.63;FALSE;NA;M478;M478;
RBINS;eu_AOYMVITT;AOYMVITT;10.6583_59.5083;FALSE;NA;AOYMVITT;AOYMVITT;
RBINS;eu_CCCC_18;CCCC_18;-10.6667_49.75;FALSE;NA;CCCC_18;CCCC_18;
IMR;eu_M319;M319;10.67_58.99;FALSE;NA;M319;M319;
RBINS;eu_AOYMSTRU;AOYMSTRU;10.7167_59.1167;FALSE;NA;AOYMSTRU;AOYMSTRU;
RBINS;eu_AHVM<c5>16;AHVM<c5>16;10.725_58.2667;FALSE;NA;AHVM16;AHVM16;
IMR;eu_M496;M496;10.73_59.85;FALSE;NA;M496;M496;
Danish MSFD database;eu_ARH210008;ARH210008;10.7498_56.2006;FALSE;NA;ARH210008;ARH210008;
RBINS;eu_AOYMTORB;AOYMTORB;10.75_58.9833;FALSE;NA;AOYMTORB;AOYMTORB;
RBINS;eu_AOIMSKJ<c6>R;AOIMSKJ<c6>R;10.75_59.85;FALSE;NA;AOIMSKJR;AOIMSKJR;
IMR;eu_VT3;VT3;10.7608_59.0407;FALSE;NA;VT3;VT3;
RBINS;eu_AHVMSTR<d8>;AHVMSTR<d8>;10.8167_59.15;FALSE;NA;AHVMSTR;AHVMSTR;
SMHI;eu_A15;Ã…15;10.845_58.2937;FALSE;NA;A15;A15;
RBINS;eu_CCCC_14;CCCC_14;-10.8667_49.5;FALSE;NA;CCCC_14;CCCC_14;
RBINS;eu_AOYMGB2;AOYMGB2;10.9178_58.9418;FALSE;NA;AOYMGB2;AOYMGB2;
Danish MSFD database;eu_ARH150207;ARH150207;10.9621_56.4378;FALSE;NA;ARH150207;ARH150207;
RBINS;eu_AHVMKJ<d8>K;AHVMKJ<d8>K;10.9667_59.1333;FALSE;NA;AHVMKJK;AHVMKJK;
RBINS;eu_AHVMB<c6>LG;AHVMB<c6>LG;10.9667_59.15;FALSE;NA;AHVMBLG;AHVMBLG;
RBINS;eu_AHVML05;AHVML05;10.9683_59.1433;FALSE;NA;AHVML05;AHVML05;
RBINS;eu_AHVMKALK;AHVMKALK;10.9712_59.1433;FALSE;NA;AHVMKALK;AHVMKALK;
SMHI;eu_A13;Ã…13;11.0333_58.3367;FALSE;NA;A13;A13;
SMHI;eu_KOSTERFJORDEN (NR16);KOSTERFJORDEN (NR16);11.1033_58.8683;FALSE;NA;KOSTERFJORDEN_NR16;KOSTERFJORDEN (NR16);
IMR;eu_M339;M339;11.15_59.09;FALSE;NA;M339;M339;
PML;pml_21;station21;-11.1647_49.4058;FALSE;NA;pml_21;station21;
PML;pml_45;602.0;-11.19_48.68;FALSE;NA;pml_45;602.0;
SMHI;eu_BYTTELOCKET;BYTTELOCKET;11.2133_58.345;FALSE;NA;BYTTELOCKET;BYTTELOCKET;
SMHI;eu_P2;P2;11.292_57.8667;FALSE;NA;P2;P2;
SMHI;eu_STRETUDDEN;STRETUDDEN;11.3317_58.3067;FALSE;NA;STRETUDDEN;STRETUDDEN;
Danish MSFD database;eu_VSJ20004;VSJ20004;11.4068_56.0095;FALSE;NA;VSJ20004;VSJ20004;
SMHI;eu_SLAGGO;SLÃ„GGÃ–;11.4333_58.2583;FALSE;NA;SLAGGO;SLAGGO;
SMHI;eu_KOLJOFJORD;KOLJÃ–FJORD;11.58_58.23;FALSE;NA;KOLJOFJORD;KOLJÃ–FJORD;
SMHI;eu_ASTOL;Ã…STOL;11.591_57.918;FALSE;NA;ASTOL;ASTOL;
SMHI;eu_BJORKHOLMEN;BJÃ–RKHOLMEN;11.6017_58.37;FALSE;NA;BJORKHOLMEN;BJORKHOLMEN;
SMHI;eu_FLADEN;FLADEN;11.66_57.1833;FALSE;NA;FLADEN;FLADEN;
SMHI;eu_INSTO RANNA;INSTÃ– RÃ„NNA;11.6667_57.901;FALSE;NA;INSTO_RANNA;INSTO_RANNA;
SMHI;eu_DANAFJORD;DANAFJORD;11.685_57.6667;FALSE;NA;DANAFJORD;DANAFJORD;
Danish MSFD database;eu_VSJ10002;VSJ10002;11.7102_55.802;FALSE;NA;VSJ10002;VSJ10002;
Danish MSFD database;eu_VSJ10001;VSJ10001;11.7507_55.7357;FALSE;NA;VSJ10001;VSJ10001;
SMHI;eu_SKALKORGARNA;SKALKORGARNA;11.7683_57.6675;FALSE;NA;SKALKORGARNA;SKALKORGARNA;
SMHI;eu_HAVSTENSFJORD;HAVSTENSFJORD;11.7717_58.3117;FALSE;NA;HAVSTENSFJORD;HAVSTENSFJORD;
Danish MSFD database;eu_VSJ10003;VSJ10003;11.7952_55.8662;FALSE;NA;VSJ10003;VSJ10003;
SMHI;eu_VALO;VALÃ–;11.8077_57.5495;FALSE;NA;VALO;VALO;
SMHI;eu_GALTERO;GALTERÃ–;11.8083_58.1067;FALSE;NA;GALTERO;GALTERO;
Danish MSFD database;eu_VSJ10006;VSJ10006;11.8218_55.7212;FALSE;NA;VSJ10006;VSJ10006;
Danish MSFD database;eu_VSJ8000;VSJ8000;11.8233_55.9208;FALSE;NA;VSJ8000;VSJ8000;
Danish MSFD database;eu_FRB1993;FRB1993;11.8572_55.9978;FALSE;NA;FRB1993;FRB1993;
SMHI;eu_BYFJORDEN;BYFJORDEN;11.8833_58.3333;FALSE;NA;BYFJORDEN;BYFJORDEN;
SMHI;eu_E ALVSBORGSBRON;E Ã„LVSBORGSBRON;11.906_57.6913;FALSE;NA;E_ALVSBORGSBRON;E_ALVSBORGSBRON;
Danish MSFD database;eu_FRB75;FRB75;11.9247_55.9437;FALSE;NA;FRB75;FRB75;
SMHI;eu_N7 OST NIDINGEN;N7 OST NIDINGEN;11.9883_57.3033;FALSE;NA;N7_OST_NIDINGEN;N7_OST_NIDINGEN;
RBINS;eu_AHVMALFE;AHVMALFE;11_59.1333;FALSE;NA;AHVMALFE;AHVMALFE;
Danish MSFD database;eu_frb65;frb65;12.0233_55.9247;FALSE;NA;frb65;frb65;
SMHI;eu_N6 KUNGSBACKAFJORDEN;N6 KUNGSBACKAFJORDEN;12.0292_57.36;FALSE;NA;N6_KUNGSBACKAFJORDEN;N6_KUNGSBACKAFJORDEN;
Danish MSFD database;eu_FRB8550;FRB8550;12.0333_55.8867;FALSE;NA;FRB8550;FRB8550;
SMHI;eu_N5 KUNGSBACKAFJORDEN;N5 KUNGSBACKAFJORDEN;12.05_57.4067;FALSE;NA;N5_KUNGSBACKAFJORDEN;N5_KUNGSBACKAFJORDEN;
Danish MSFD database;eu_ROS60;ROS60;12.0667_55.713;FALSE;NA;ROS60;ROS60;
Danish MSFD database;eu_ROS2;ROS2;12.0767_55.6688;FALSE;NA;ROS2;ROS2;
SMHI;eu_N13 VARO;N13 VÃ„RÃ–;12.1067_57.1367;FALSE;NA;N13_VARO;N13_VARO;
SMHI;eu_ANHOLT E;ANHOLT E;12.1167_56.6667;FALSE;ANHOLTE;ANHOLTE;ANHOLTE;
SMHI;eu_N14 FALKENBERG;N14 FALKENBERG;12.2117_56.94;FALSE;N14_FALKENBERG;N14_FALKENBERG;N14_FALKENBERG;
SMHI;eu_HALLANDS VADERO;HALLANDS VÃ„DERÃ–;12.4167_56.4167;FALSE;NA;HALLANDS_VADERO;HALLANDS_VADERO;
SMHI;eu_OVF 1:1 HOGANAS;Ã–VF 1:1 HÃ–GANÃ„S;12.5167_56.2167;FALSE;NA;OVF_1_1_HOGANAS;OVF_1_1_HOGANAS;
PML;pml_107;14053.0;-12.61_60.44;FALSE;NA;pml_107;14053.0;
SMHI;eu_S-5;S-5;12.6567_56.31;FALSE;NA;S-5;S-5;
PML;pml_35;station35;-12.695_46.3816;FALSE;NA;pml_35;station35;
PML;pml_26;station26;-12.72_49.29;FALSE;NA;pml_26;station26;
PML;pml_33;station33;-13.5945_45.0135;FALSE;NA;pml_33;station33;
PML;pml_110;14078.0;-14.16_61.98;FALSE;NA;pml_110;14078.0;
PML;pml_16;station16;-14.46_48.95;FALSE;NA;pml_16;station16;
PML;pml_12;station12;-14.65_48.15;FALSE;NA;pml_12;station12;
